__v,_id,city_type,country_code,end_date,id,is_cost_effective,is_safe,is_soloable,is_time_efficient,is_walk,keyword,like,start_date,type_id_a,type_id_b,type_id_c,version
0,63e2523e8c6342f21eb5ae91,null,MYS,2023-02-07T13:30:21.316Z,cf7c0153-748c-4655-a362-e0189a8c6546,false,null,false,false,false,수상레저,false,2023-02-07T13:29:34.465Z,R,F,D,1.1.0_20230206
0,63e252558c6342f21eb5ae93,old,MEX,2023-02-07T13:30:44.543Z,7b5345be-75f8-42a2-8c78-c68974d7862e,false,false,null,false,null,맛있는 현지 음식과 술,false,2023-02-07T13:29:57.773Z,C,F,U,1.1.0_20230206
0,63e252828c6342f21eb5ae9b,null,MEX,2023-02-07T13:32:01.609Z,67574d3a-03e7-49ee-8796-48730d4cbfa9,false,null,false,false,false,올인클루시브 호캉스,false,2023-02-07T13:30:42.858Z,R,F,U,1.1.0_20230206
0,63e252d68c6342f21eb5aea6,null,MEX,2023-02-07T13:33:30.546Z,8c253986-1cba-4eb0-99f2-c39f1aa2c785,false,null,false,true,true,올인클루시브 호캉스,false,2023-02-07T13:32:06.255Z,R,F,U,1.1.0_20230206
0,63e252f68c6342f21eb5aea8,null,null,null,679683a2-3596-4250-a388-e7279e58a230,null,null,null,null,null,null,false,2023-02-07T13:32:38.046Z,null,null,null,1.1.0_20230206
0,63e252fd8c6342f21eb5aeaa,old,AZE,2023-02-07T13:33:36.194Z,26782ac5-15da-4713-bb3b-2172fe8ba817,false,true,null,false,null,색다른 건축물,false,2023-02-07T13:32:45.875Z,C,H,U,1.1.0_20230206
0,63e2531e8c6342f21eb5aeac,old,ARE,2023-02-07T13:34:25.775Z,cc8f2038-5883-445c-b342-be66ad26b68b,false,false,null,true,null,색다른 건축물,false,2023-02-07T13:33:18.535Z,C,F,D,1.1.0_20230206
0,63e2531f8c6342f21eb5aeae,null,MMR,2023-02-07T13:33:51.492Z,bc59e950-439e-444b-a72e-1ac2d2cb2599,true,null,true,false,true,이색문화 탐방,false,2023-02-07T13:33:19.428Z,A,H,U,1.1.0_20230206
0,63e253708c6342f21eb5aebc,null,null,null,34ac5074-27b9-49dd-87ab-47b870114233,null,null,null,null,null,null,false,2023-02-07T13:34:40.076Z,null,null,null,1.1.0_20230206
0,63e254358c6342f21eb5aebe,null,HRV,2023-02-07T13:39:03.180Z,626e4446-18b3-4df3-914f-c8c6deb73cbe,false,null,false,false,false,아름다운 자연경관,false,2023-02-07T13:37:57.407Z,R,F,U,1.1.0_20230206
0,63e254448c6342f21eb5aec0,old,CHN,2023-02-07T13:39:02.058Z,db083823-5782-469d-b046-82c883b8c305,true,true,null,true,null,역사 탐방,false,2023-02-07T13:38:12.354Z,C,F,U,1.1.0_20230206
0,63e254a98c6342f21eb5aec8,null,null,null,91b3438b-a72e-454f-97f7-35fd749b1e07,null,null,null,null,null,null,false,2023-02-07T13:39:53.203Z,null,null,null,1.1.0_20230206
0,63e254c78c6342f21eb5aeca,null,PRT,2023-02-07T13:41:16.814Z,70554523-2272-4ba3-8f70-45533a0aad64,true,null,false,true,true,서핑,false,2023-02-07T13:40:23.167Z,R,F,D,1.1.0_20230206
0,63e255548c6342f21eb5aecf,old,CHN,2023-02-07T13:44:36.743Z,c71b4141-a1f5-47a8-9240-f53de5833ce4,false,true,null,false,null,역사 탐방,false,2023-02-07T13:42:44.374Z,C,F,U,1.1.0_20230206
0,63e255858c6342f21eb5aed1,null,null,null,102f826e-92d0-402b-a5ae-e210dd363601,null,null,null,null,null,null,false,2023-02-07T13:43:33.715Z,null,null,null,1.1.0_20230206
0,63e255938c6342f21eb5aed3,old,KAZ,2023-02-07T13:44:44.040Z,4fadfa3a-f3c9-40f1-983a-1514f4fb72b4,false,false,null,false,null,독창적 건축양식,false,2023-02-07T13:43:47.624Z,C,H,U,1.1.0_20230206
0,63e255b18c6342f21eb5aed5,null,MDG,2023-02-07T13:45:46.474Z,a025d581-3e86-4515-898d-a62e19a38c59,false,null,false,false,false,아름다운 자연경관,false,2023-02-07T13:44:17.260Z,R,H,U,1.1.0_20230206
0,63e255c78c6342f21eb5aed9,null,CHE,2023-02-07T13:47:39.332Z,eabd5bd6-9af5-4b0d-8627-f42c88306af2,false,null,true,false,false,동화같은 마을,false,2023-02-07T13:44:39.354Z,A,F,D,1.1.0_20230206
0,63e256568c6342f21eb5aee8,null,ROU,2023-02-07T13:53:24.104Z,372f10ff-aea1-4422-a8f4-5968c3c81ef7,false,null,true,false,false,울창한 숲,true,2023-02-07T13:47:02.296Z,A,H,D,1.1.0_20230206
0,63e256568c6342f21eb5aeea,null,THA,2023-02-07T13:47:48.911Z,b7844fc3-d792-4e31-9bd7-6cc654714486,true,null,false,false,false,맛있는 현지 음식,false,2023-02-07T13:47:02.385Z,R,F,U,1.1.0_20230206
0,63e256868c6342f21eb5aef1,old,CHN,2023-02-07T13:48:17.903Z,0da9fc90-a057-4050-9c77-cbd0b331d81e,true,false,null,true,null,역사 탐방,false,2023-02-07T13:47:50.232Z,C,F,U,1.1.0_20230206
0,63e2568c8c6342f21eb5aef4,null,CUB,2023-02-07T13:49:02.013Z,b0efc9eb-dd7f-4076-9c84-34ccdc7d5a6d,false,null,true,true,false,이색문화 탐방,false,2023-02-07T13:47:56.271Z,R,H,U,1.1.0_20230206
0,63e256918c6342f21eb5aef6,null,TUN,2023-02-07T13:48:49.343Z,89e53237-92d3-45f8-b28b-1e38fdda7c23,true,null,false,true,false,현지인과의 교류,false,2023-02-07T13:48:01.419Z,R,H,U,1.1.0_20230206
0,63e256958c6342f21eb5aef8,old,MEX,2023-02-07T13:51:47.744Z,ab0a6b88-9d97-4ae3-bb88-c04a115a56ec,true,false,null,false,null,맛있는 현지 음식과 술,true,2023-02-07T13:48:05.212Z,C,F,U,1.1.0_20230206
0,63e256a38c6342f21eb5aefc,null,CUB,2023-02-07T13:49:10.804Z,ea414536-74e5-4853-9dd6-f16f3b51f6d1,true,null,true,true,true,이색문화 탐방,false,2023-02-07T13:48:19.433Z,R,H,U,1.1.0_20230206
0,63e256a88c6342f21eb5aeff,null,GRC,2023-02-07T13:48:50.767Z,ff8d30f2-cd25-4c5c-b325-769df6482dc9,false,null,false,false,true,색다른 건축물,false,2023-02-07T13:48:24.191Z,R,F,D,1.1.0_20230206
0,63e256a88c6342f21eb5af01,null,null,null,1ac2106a-986b-44da-9221-d9b7a3ff90ef,null,null,null,null,null,null,false,2023-02-07T13:48:24.777Z,null,null,null,1.1.0_20230206
0,63e256db8c6342f21eb5af0f,null,CYP,2023-02-07T13:49:57.008Z,73cb9f15-f694-456c-ad0e-e4186c16013d,true,null,false,false,false,역사문화 탐방,false,2023-02-07T13:49:15.214Z,R,H,D,1.1.0_20230206
0,63e257038c6342f21eb5af11,null,null,null,62fb852f-0e73-46e9-9083-41b6a1f861da,null,null,null,null,null,null,false,2023-02-07T13:49:55.312Z,null,null,null,1.1.0_20230206
0,63e257058c6342f21eb5af15,null,CUB,2023-02-07T13:50:38.860Z,87b04d64-2e00-43d9-962e-12a300320e1f,true,null,true,false,true,이색문화 탐방,false,2023-02-07T13:49:57.839Z,R,H,U,1.1.0_20230206
0,63e257198c6342f21eb5af18,null,ABW,2023-02-07T13:51:24.276Z,5156a66d-0582-4061-bad7-03cc09aeb9ea,false,null,false,false,true,독특한 야생 동물 구경,false,2023-02-07T13:50:17.712Z,R,F,D,1.1.0_20230206
0,63e257238c6342f21eb5af1a,null,TUN,2023-02-07T13:51:22.623Z,b4c07230-c2df-4a97-b0f4-0f957e6d61fd,false,null,false,false,false,현지인과의 교류,false,2023-02-07T13:50:27.250Z,R,H,U,1.1.0_20230206
0,63e257338c6342f21eb5af1f,null,MLT,2023-02-07T13:51:30.440Z,17840fe1-c166-4a71-9611-d73285556f96,false,null,false,true,false,현지인과의 교류,false,2023-02-07T13:50:43.092Z,R,H,D,1.1.0_20230206
0,63e2573e8c6342f21eb5af21,null,CYP,2023-02-07T13:51:06.560Z,1ec16a75-5427-4e34-883b-320a98bf597e,true,null,false,false,false,역사문화 탐방,false,2023-02-07T13:50:54.287Z,R,H,D,1.1.0_20230206
0,63e257438c6342f21eb5af23,null,ROU,2023-02-07T13:51:18.365Z,a607ec2e-08df-451b-9f7e-3dd65a55b99b,false,null,false,false,true,울창한 숲,false,2023-02-07T13:50:59.464Z,A,H,D,1.1.0_20230206
0,63e2574f8c6342f21eb5af28,null,SVK,2023-02-07T13:51:40.676Z,e7e68e4c-11e7-4269-bc8d-420cb88de8db,false,null,true,false,false,스키와 같은 스노우 액티비티,false,2023-02-07T13:51:11.293Z,A,H,D,1.1.0_20230206
0,63e257578c6342f21eb5af2c,null,FRA,2023-02-07T13:52:19.849Z,8d3123ef-a3d9-4343-8c6b-dc49ee7f9794,false,null,false,false,false,쇼핑,false,2023-02-07T13:51:19.439Z,R,F,D,1.1.0_20230206
0,63e257758c6342f21eb5af3e,null,CYP,2023-02-07T13:52:41.589Z,f13f1717-ab98-46dc-a806-116c1dd94702,true,null,false,false,false,역사문화 탐방,false,2023-02-07T13:51:49.368Z,R,H,D,1.1.0_20230206
0,63e257aa8c6342f21eb5af46,null,MYS,2023-02-07T13:53:47.523Z,2e5a6461-613d-46ae-96db-28b088af3993,true,null,false,false,false,수상레저,false,2023-02-07T13:52:42.427Z,R,F,D,1.1.0_20230206
0,63e257fb8c6342f21eb5af52,null,null,null,c02038d4-6dde-4d33-ac72-e800e665482f,null,null,null,null,null,null,false,2023-02-07T13:54:03.833Z,null,null,null,1.1.0_20230206
0,63e2581f8c6342f21eb5af54,old,CHN,2023-02-07T13:55:32.004Z,6a26321c-8a45-4541-9d45-78c358d195ba,false,true,null,true,null,역사 탐방,true,2023-02-07T13:54:39.225Z,C,F,U,1.1.0_20230206
0,63e2584a8c6342f21eb5af56,null,null,null,75aa9aad-4d3b-4a8f-852b-50c4b043ec09,null,null,null,null,null,null,false,2023-02-07T13:55:22.289Z,null,null,null,1.1.0_20230206
0,63e2587a8c6342f21eb5af5c,old,MYS,2023-02-07T13:56:58.287Z,76f71109-7e7f-4f65-9f24-d82a6e2a1187,true,false,null,true,null,색다른 건축물,false,2023-02-07T13:56:10.604Z,C,F,U,1.1.0_20230206
0,63e258a68c6342f21eb5af5e,old,KAZ,2023-02-07T13:57:43.292Z,d7df3f92-77e2-4051-bf16-56752cb9ec26,true,false,null,true,null,독창적 건축양식,false,2023-02-07T13:56:54.112Z,C,H,U,1.1.0_20230206
0,63e259118c6342f21eb5af67,null,DOM,2023-02-07T13:59:24.523Z,fadc69f8-a2e5-4043-a11e-215359249bd1,false,null,false,false,true,춤과 음악,false,2023-02-07T13:58:41.132Z,R,H,U,1.1.0_20230206
0,63e259328c6342f21eb5af6a,null,null,null,606fa17a-6462-4ccd-bace-00e96c471d75,null,null,null,null,null,null,false,2023-02-07T13:59:14.669Z,null,null,null,1.1.0_20230206
0,63e259958c6342f21eb5af6f,old,KAZ,2023-02-07T14:01:48.747Z,73835012-e53d-46de-b88a-0c9f19f8ddcb,true,true,null,false,null,독창적 건축양식,false,2023-02-07T14:00:53.741Z,C,H,U,1.1.0_20230206
0,63e25a588c6342f21eb5af74,null,ESP,2023-02-07T14:04:15.528Z,54190284-c719-4654-b465-9ce57d68010d,false,null,false,false,false,신나는 밤문화,false,2023-02-07T14:04:08.282Z,R,F,D,1.1.0_20230206
0,63e25adb8c6342f21eb5af7a,null,null,null,25a64bf6-4644-4b0c-8c31-ea8e8de48a09,null,null,null,null,null,null,false,2023-02-07T14:06:19.987Z,null,null,null,1.1.0_20230206
0,63e25ae98c6342f21eb5af7c,null,GEO,2023-02-07T14:07:25.023Z,9faf28d5-5e9b-43db-abda-ed6649acbc5f,false,null,false,false,false,하이킹,false,2023-02-07T14:06:33.853Z,A,H,U,1.1.0_20230206
0,63e25b038c6342f21eb5af7e,null,null,null,8c81f0d4-062a-4009-846b-b6690b7835cf,null,null,null,null,null,null,false,2023-02-07T14:06:59.490Z,null,null,null,1.1.0_20230206
0,63e25b658c6342f21eb5af83,old,KAZ,2023-02-07T14:10:29.000Z,93e22d88-0a4c-424a-99a6-4c1e12b91890,false,true,null,false,null,독창적 건축양식,false,2023-02-07T14:08:37.045Z,C,H,U,1.1.0_20230206
0,63e25b6f8c6342f21eb5af85,null,null,null,a136d3e0-d3c9-4caf-acba-2c7abf7b3bfb,null,null,null,null,null,null,false,2023-02-07T14:08:47.864Z,null,null,null,1.1.0_20230206
0,63e25ba88c6342f21eb5af87,null,GRC,2023-02-07T14:10:38.990Z,ec1ea94d-166b-440e-8699-fdb2627f55a8,false,null,false,false,false,색다른 건축물,false,2023-02-07T14:09:44.736Z,R,F,D,1.1.0_20230206
0,63e25bb28c6342f21eb5af89,new,CZE,2023-02-07T14:12:00.329Z,dbfcfb0b-379e-4d0b-b9b0-1436ecfbda64,false,true,null,true,null,낭만적 분위기,false,2023-02-07T14:09:54.532Z,C,F,D,1.1.0_20230206
0,63e25c0b8c6342f21eb5af91,old,ZAF,2023-02-07T14:13:45.678Z,d138e64c-c015-4047-8d88-e3c19bad18dd,false,false,null,false,null,다양한 문화 체험,false,2023-02-07T14:11:23.668Z,C,H,U,1.1.0_20230206
0,63e25c408c6342f21eb5af96,old,KAZ,2023-02-07T14:12:50.058Z,848c942b-ca55-4595-9709-e7c68322c82e,false,true,null,false,null,독창적 건축양식,false,2023-02-07T14:12:16.248Z,C,H,U,1.1.0_20230206
0,63e25c488c6342f21eb5af98,null,GRC,2023-02-07T14:13:50.465Z,5125c2f5-628c-419a-b30f-40ccf6a62cad,false,null,false,false,true,색다른 건축물,true,2023-02-07T14:12:24.060Z,R,F,D,1.1.0_20230206
0,63e25c7e8c6342f21eb5af9d,null,MYS,2023-02-07T14:14:19.772Z,4e7b0126-d6bc-48b3-9213-a6debb85209a,true,null,true,true,false,수상레저,false,2023-02-07T14:13:18.778Z,R,F,D,1.1.0_20230206
0,63e25cda8c6342f21eb5afa9,null,ESP,2023-02-07T14:15:22.222Z,93f03b49-b3ca-4699-9521-2d1da2b7ecf5,false,null,true,false,true,신나는 밤문화,false,2023-02-07T14:14:50.924Z,R,F,D,1.1.0_20230206
0,63e25d3c8c6342f21eb5afae,old,ZAF,2023-02-07T14:16:52.377Z,19c4f37b-3b64-4a49-b914-9dfd41b0e7aa,false,false,null,false,null,다양한 문화 체험,false,2023-02-07T14:16:28.350Z,C,H,U,1.1.0_20230206
0,63e25d938c6342f21eb5afb4,null,null,null,4772b28d-b828-4a91-9cf3-13b9d8f0d1d1,null,null,null,null,null,null,false,2023-02-07T14:17:55.279Z,null,null,null,1.1.0_20230206
0,63e25e0c8c6342f21eb5afb7,null,PRT,2023-02-07T14:20:49.095Z,560e9430-c5f4-4361-8ff7-706d10e20f6f,true,null,false,false,false,서핑,false,2023-02-07T14:19:56.505Z,R,F,D,1.1.0_20230206
0,63e25e1d8c6342f21eb5afb9,null,MMR,2023-02-07T14:21:32.114Z,67fd5ae2-f58f-4177-973f-1378b53940a0,true,null,false,false,false,이색문화 탐방,false,2023-02-07T14:20:13.713Z,A,H,U,1.1.0_20230206
0,63e25e438c6342f21eb5afbd,null,null,null,a752333a-8b93-4259-8d72-a1058be2c521,null,null,null,null,null,null,false,2023-02-07T14:20:51.834Z,null,null,null,1.1.0_20230206
0,63e25eeb8c6342f21eb5afc3,old,CHN,2023-02-07T14:27:02.730Z,2389b872-f87e-400e-82a7-3f6723235b9d,false,true,null,true,null,역사 탐방,false,2023-02-07T14:23:39.438Z,C,F,U,1.1.0_20230206
0,63e25f418c6342f21eb5afc5,null,PER,2023-02-07T14:26:02.248Z,805c6438-f020-4c22-b24a-217e636fb4d5,false,null,false,false,false,이색문화 탐방,false,2023-02-07T14:25:05.242Z,A,F,U,1.1.0_20230206
0,63e25f808c6342f21eb5afca,new,TUR,2023-02-07T14:26:59.375Z,6554486a-c9d3-4b6a-9c67-8556a01d014d,true,false,null,false,null,맛있는 현지 음식,false,2023-02-07T14:26:08.464Z,C,F,U,1.1.0_20230206
0,63e25f848c6342f21eb5afcc,null,GTM,2023-02-07T14:27:39.252Z,f29cf7d1-027d-42f8-802e-77253a252934,true,null,false,false,false,불타는 화산,false,2023-02-07T14:26:12.211Z,A,H,U,1.1.0_20230206
0,63e2602f8c6342f21eb5afd7,null,HRV,2023-02-07T14:30:15.617Z,91c18386-b7d4-4fee-b598-29cc7b2992a8,false,null,false,false,true,아름다운 자연경관,true,2023-02-07T14:29:03.656Z,R,F,U,1.1.0_20230206
0,63e2608b8c6342f21eb5afdc,null,HRV,2023-02-07T14:36:02.777Z,ad84d97e-d193-4c97-98d0-8e4da2e6803c,true,null,false,false,false,아름다운 자연경관,false,2023-02-07T14:30:35.740Z,R,F,U,1.1.0_20230206
0,63e260f38c6342f21eb5afdf,old,KAZ,2023-02-07T14:33:44.689Z,9da2c921-c0f7-44fe-8a77-5d27d81160ba,false,true,null,false,null,독창적 건축양식,false,2023-02-07T14:32:19.026Z,C,H,U,1.1.0_20230206
0,63e2610a8c6342f21eb5afe1,null,GTM,2023-02-07T14:33:23.728Z,6be25883-cce9-4629-949f-8424de6c83a9,false,null,false,false,true,불타는 화산,true,2023-02-07T14:32:42.325Z,A,H,U,1.1.0_20230206
0,63e2610c8c6342f21eb5afe3,null,MLT,2023-02-07T14:37:34.820Z,2fe99933-d58d-4758-932b-4c6f9df555c8,true,null,false,false,false,현지인과의 교류,false,2023-02-07T14:32:44.884Z,R,H,D,1.1.0_20230206
0,63e261218c6342f21eb5afe5,old,PAN,2023-02-07T14:33:57.366Z,5dfe0697-8d7d-4d7a-b8f4-57c36e81a397,false,false,null,false,null,활기찬 비치타운,false,2023-02-07T14:33:05.219Z,C,H,D,1.1.0_20230206
0,63e2617f8c6342f21eb5aff1,null,TZA,2023-02-07T14:35:26.189Z,a11207da-6776-459a-8606-e7746a6099b0,true,null,false,false,false,역사문화 탐방,true,2023-02-07T14:34:39.870Z,R,H,U,1.1.0_20230206
0,63e261b48c6342f21eb5aff6,null,null,null,96d6458a-f7cf-4fde-a067-d139e30f2097,null,null,null,null,null,null,false,2023-02-07T14:35:32.410Z,null,null,null,1.1.0_20230206
0,63e261d58c6342f21eb5affb,old,CHN,2023-02-07T14:37:05.197Z,75a79410-b5c9-4c67-8b06-0c3490bcf911,true,false,null,false,null,역사 탐방,false,2023-02-07T14:36:05.043Z,C,F,U,1.1.0_20230206
0,63e262168c6342f21eb5b001,null,HRV,2023-02-07T14:38:41.523Z,83e46535-9283-488a-825a-eee40fa5f6e7,false,null,false,false,true,아름다운 자연경관,false,2023-02-07T14:37:10.212Z,R,F,U,1.1.0_20230206
0,63e262358c6342f21eb5b006,null,JOR,2023-02-07T14:38:20.315Z,d69ff55f-2977-46b5-bf12-c332eacbf387,false,null,false,true,false,역사문화 탐방,false,2023-02-07T14:37:41.980Z,A,H,U,1.1.0_20230206
0,63e262388c6342f21eb5b008,null,ARG,2023-02-07T14:38:41.172Z,f248cf29-8cd0-4ada-b52f-97e3cdb4d43e,true,null,true,true,true,현지인과의 교류,false,2023-02-07T14:37:44.402Z,A,F,D,1.1.0_20230206
0,63e2623d8c6342f21eb5b00a,null,THA,2023-02-07T14:39:41.692Z,928e349d-3617-4e73-a974-0be8c00f83ad,false,null,false,true,true,맛있는 현지 음식,false,2023-02-07T14:37:49.018Z,R,F,U,1.1.0_20230206
0,63e2628b8c6342f21eb5b015,null,HRV,2023-02-07T14:40:24.599Z,9cd1552f-23a2-4b8b-8082-adf44f451b71,true,null,false,false,false,아름다운 자연경관,false,2023-02-07T14:39:07.135Z,R,F,U,1.1.0_20230206
0,63e262a48c6342f21eb5b017,null,ARG,2023-02-07T14:40:11.732Z,69b1d38b-ce1b-492f-8188-06ca30015e1d,true,null,false,false,true,현지인과의 교류,false,2023-02-07T14:39:32.279Z,A,F,D,1.1.0_20230206
0,63e262b38c6342f21eb5b01c,null,ESP,2023-02-07T14:41:06.518Z,6534fdfc-2a32-4c1c-add7-dc41c37742f0,false,null,true,false,true,신나는 밤문화,false,2023-02-07T14:39:47.899Z,R,F,D,1.1.0_20230206
0,63e262bc8c6342f21eb5b01e,old,CHN,2023-02-07T14:40:53.563Z,a66638a5-a0cb-464f-9ced-824166d46412,false,true,null,false,null,역사 탐방,false,2023-02-07T14:39:56.792Z,C,F,U,1.1.0_20230206
0,63e262e98c6342f21eb5b026,null,null,null,34d58041-8cfe-4689-bab5-5d3e03a06f23,null,null,null,null,null,null,false,2023-02-07T14:40:41.337Z,null,null,null,1.1.0_20230206
0,63e262f58c6342f21eb5b02a,null,PER,2023-02-07T14:41:35.048Z,33dfe531-5789-463f-bda7-177639115f81,true,null,false,false,true,이색문화 탐방,false,2023-02-07T14:40:53.819Z,A,F,U,1.1.0_20230206
0,63e263218c6342f21eb5b033,null,CUB,2023-02-07T15:20:14.620Z,9463e475-34db-439c-b1e5-3ff9ef55bb0b,true,null,false,false,true,이색문화 탐방,true,2023-02-07T14:41:37.022Z,R,H,U,1.1.0_20230206
0,63e263288c6342f21eb5b036,null,TZA,2023-02-07T14:42:13.291Z,fc95af1e-5cf1-4e01-90fe-4fffa1042625,true,null,false,false,false,독특한 야생 동물 구경,false,2023-02-07T14:41:44.594Z,A,H,U,1.1.0_20230206
0,63e2632c8c6342f21eb5b038,new,CZE,2023-02-07T14:43:13.343Z,7ea15cd5-a2ac-4b06-92ec-3a428f5617d5,false,true,null,true,null,낭만적 분위기,false,2023-02-07T14:41:48.920Z,C,F,D,1.1.0_20230206
0,63e263718c6342f21eb5b03d,null,FRO,2023-02-07T14:43:50.466Z,011ee14b-c4de-418d-bd58-a485f81f6e27,false,null,false,false,true,이색문화 탐방,true,2023-02-07T14:42:57.618Z,A,H,D,1.1.0_20230206
0,63e2640d8c6342f21eb5b046,null,MDG,2023-02-07T14:46:13.134Z,3e04306c-e8a3-4a97-8386-b7bdf30d3f06,false,null,false,false,false,아름다운 자연경관,false,2023-02-07T14:45:33.712Z,R,H,U,1.1.0_20230206
0,63e2644e8c6342f21eb5b04c,null,ESP,2023-02-07T14:47:05.212Z,b2ad68ab-50c8-4871-a221-20cc4c5efb89,false,null,true,false,false,신나는 밤문화,false,2023-02-07T14:46:38.516Z,R,F,D,1.1.0_20230206
0,63e265648c6342f21eb5b052,old,POL,2023-02-07T14:52:07.561Z,a836f39f-5a32-4a8d-8b2d-3b327db2b9b4,true,true,null,false,null,신나는 밤문화,false,2023-02-07T14:51:16.003Z,C,F,D,1.1.0_20230206
0,63e265978c6342f21eb5b054,null,TZA,2023-02-07T14:52:53.221Z,fe529a8c-1cac-4b36-b15c-c90054ecde22,true,null,false,false,false,역사문화 탐방,true,2023-02-07T14:52:07.396Z,R,H,U,1.1.0_20230206
0,63e2659d8c6342f21eb5b059,old,IDN,2023-02-07T14:52:58.491Z,25ce937b-14f3-46bf-a634-a2b9cb66a0b9,false,true,null,false,null,쇼핑,false,2023-02-07T14:52:13.278Z,C,F,U,1.1.0_20230206
0,63e2662c8c6342f21eb5b062,old,CHN,2023-02-07T14:55:18.831Z,3b37dc5c-deb0-41a5-a4b7-549e72bfe757,false,true,null,false,null,역사 탐방,false,2023-02-07T14:54:36.136Z,C,F,U,1.1.0_20230206
0,63e2665b8c6342f21eb5b067,null,ESP,2023-02-07T14:55:55.449Z,f789e21c-3405-4418-b2cc-649afb59923b,false,null,false,false,false,신나는 밤문화,false,2023-02-07T14:55:23.485Z,R,F,D,1.1.0_20230206
0,63e266848c6342f21eb5b06c,null,null,null,c8e19d55-7be0-4fef-a318-3a9ca22d26c6,null,null,null,null,null,null,false,2023-02-07T14:56:04.697Z,null,null,null,1.1.0_20230206
0,63e266aa8c6342f21eb5b06f,new,FIN,2023-02-07T15:00:38.080Z,52fe546f-fc23-4e97-8197-abacc23631ef,false,false,null,false,null,온 몸이 풀리는 사우나와 마사지,false,2023-02-07T14:56:42.960Z,C,H,D,1.1.0_20230206
0,63e266ad8c6342f21eb5b071,null,null,null,b6d3ebc8-a7f2-401a-bd8b-dd47acfd0c37,null,null,null,null,null,null,false,2023-02-07T14:56:45.670Z,null,null,null,1.1.0_20230206
0,63e266bc8c6342f21eb5b073,new,ITA,2023-02-07T14:58:00.658Z,fd760976-5b32-4f60-9b7a-05bb2cd7c60d,false,false,null,false,null,역사 탐방,false,2023-02-07T14:57:00.787Z,C,F,D,1.1.0_20230206
0,63e266bd8c6342f21eb5b075,null,null,null,973e333e-c73e-45e5-ad68-a49e9f02c666,null,null,null,null,null,null,false,2023-02-07T14:57:01.511Z,null,null,null,1.1.0_20230206
0,63e266be8c6342f21eb5b077,null,MDV,2023-02-07T14:58:54.119Z,0bdb5730-fa7a-4107-aa63-089e67fbfab2,false,null,false,false,false,낭만적인 분위기,false,2023-02-07T14:57:02.223Z,R,F,U,1.1.0_20230206
0,63e266e28c6342f21eb5b079,old,ARE,2023-02-07T14:58:11.481Z,e42b3810-3c2c-44ab-8ba0-d575a26dbefd,false,true,null,false,null,색다른 건축물,false,2023-02-07T14:57:38.391Z,C,F,D,1.1.0_20230206
0,63e266f48c6342f21eb5b07b,old,CHN,2023-02-07T14:58:05.237Z,8a7732a8-c6b8-4be6-9484-7c41e8a877bc,false,true,null,true,null,역사 탐방,false,2023-02-07T14:57:56.966Z,C,F,U,1.1.0_20230206
0,63e267028c6342f21eb5b083,null,CUB,2023-02-07T14:59:22.297Z,21ebe32b-c117-4df3-a32a-e20a5daf7ee7,false,null,false,false,false,이색문화 탐방,false,2023-02-07T14:58:10.769Z,R,H,U,1.1.0_20230206
0,63e267098c6342f21eb5b088,new,CZE,2023-02-07T14:59:59.826Z,5b1b1050-2138-439a-b7d6-7ed15635a57d,false,false,null,true,null,낭만적 분위기,false,2023-02-07T14:58:17.450Z,C,F,D,1.1.0_20230206
0,63e267138c6342f21eb5b08a,null,CUB,2023-02-07T14:59:23.188Z,000eefd0-b4f3-4b5d-891b-544179b4a40b,false,null,true,false,true,이색문화 탐방,false,2023-02-07T14:58:27.796Z,R,H,U,1.1.0_20230206
0,63e2672b8c6342f21eb5b08d,old,ARE,2023-02-07T15:00:44.306Z,7a6537ee-bea5-4241-9a22-c8735b60faff,false,false,null,true,null,색다른 건축물,false,2023-02-07T14:58:51.288Z,C,F,D,1.1.0_20230206
0,63e2673c8c6342f21eb5b092,null,MDV,2023-02-07T15:00:06.111Z,45c4436b-5713-40dd-b457-e2b5359a298f,false,null,false,false,false,낭만적인 분위기,true,2023-02-07T14:59:08.082Z,R,F,U,1.1.0_20230206
0,63e267518c6342f21eb5b09d,null,LAO,2023-02-07T15:00:21.488Z,2c623db2-39c7-402b-a112-73fe5cd98d1d,false,null,true,false,false,다양한 액티비티,false,2023-02-07T14:59:29.587Z,R,F,U,1.1.0_20230206
0,63e267538c6342f21eb5b09f,null,TUN,2023-02-07T15:00:21.368Z,aeffbf23-a73e-49a8-add7-3c875ac1a325,true,null,false,false,false,현지인과의 교류,false,2023-02-07T14:59:31.120Z,R,H,U,1.1.0_20230206
0,63e267798c6342f21eb5b0a5,null,MMR,2023-02-07T15:01:09.295Z,abfe8811-b8d5-4120-9d0b-434ecf08b9f1,false,null,true,false,false,이색문화 탐방,false,2023-02-07T15:00:09.251Z,A,H,U,1.1.0_20230206
0,63e267828c6342f21eb5b0aa,null,TUR,2023-02-07T15:02:37.455Z,8c104aed-78ff-4e42-bf13-18b2dd99c84d,true,null,false,true,false,다양한 액티비티,false,2023-02-07T15:00:18.450Z,A,F,D,1.1.0_20230206
0,63e267e68c6342f21eb5b0bc,null,null,null,549643db-a28d-4051-a6be-dfabac0de325,null,null,null,null,null,null,false,2023-02-07T15:01:58.831Z,null,null,null,1.1.0_20230206
